Mod:Item:MetaData, Localized Name
tinkerscompendium:td_ringshank:0, Электрумов. Ring Shank
tinkerscompendium:td_ringshank:0, Стальн. Ring Shank
tinkerscompendium:td_ringshank:0, Thaumium Ring Shank
tinkerscompendium:td_ringshank:0, Void Metal Ring Shank
tinkerscompendium:td_ringshank:0, Alumite Ring Shank
tinkerscompendium:td_ringshank:0, Nickel Ring Shank
tinkerscompendium:td_ringshank:0, Invar Ring Shank
tinkerscompendium:td_ringshank:0, Iridium Ring Shank
tinkerscompendium:td_ringshank:0, Certus Quartz Ring Shank
tinkerscompendium:td_ringshank:0, Fluix Crystal Ring Shank
tinkerscompendium:td_ringshank:0, Tiberium Ring Shank
tinkerscompendium:td_ringshank:0, Aurorium Ring Shank
tinkerscompendium:td_ringshank:0, Prometheum Ring Shank
tinkerscompendium:td_ringshank:0, Duranite Ring Shank
tinkerscompendium:td_ringshank:0, Valyrium Ring Shank
tinkerscompendium:td_ringshank:0, Vibranium Ring Shank
tinkerscompendium:td_ringshank:0, Terrax Ring Shank
tinkerscompendium:td_ringshank:0, Palladium Ring Shank
tinkerscompendium:td_ringshank:0, Uru Ring Shank
tinkerscompendium:td_ringshank:0, Eezo Ring Shank
tinkerscompendium:td_ringshank:0, Basalt Ring Shank
tinkerscompendium:td_ringshank:0, Triberium Ring Shank
tinkerscompendium:td_ringshank:0, Fractum Ring Shank
tinkerscompendium:td_ringshank:0, Violium Ring Shank
tinkerscompendium:td_ringshank:0, Proxii Ring Shank
tinkerscompendium:td_ringshank:0, Tritonite Ring Shank
tinkerscompendium:td_ringshank:0, Ignitz Ring Shank
tinkerscompendium:td_ringshank:0, Imperomite Ring Shank
tinkerscompendium:td_ringshank:0, Solarium Ring Shank
tinkerscompendium:td_ringshank:0, Nihilite Ring Shank
tinkerscompendium:td_ringshank:0, Adamant Ring Shank
tinkerscompendium:td_ringshank:0, Dyonite Ring Shank
tinkerscompendium:td_ringshank:0, Nucleum Ring Shank
tinkerscompendium:td_ringshank:0, Lumix Ring Shank
tinkerscompendium:td_ringshank:0, Seismum Ring Shank
tinkerscompendium:td_ringshank:0, Astrium Ring Shank
tinkerscompendium:td_ringshank:0, Niob Ring Shank
tinkerscompendium:td_ringshank:0, Yrdeen Ring Shank
tinkerscompendium:td_ringshank:0, Meteorite Ring Shank
tinkerscompendium:td_ringshank:0, Obsidiorite Ring Shank
tinkerscompendium:td_ringshank:0, Aeonsteel Ring Shank
tinkerscompendium:td_ringshank:0, Queensgold Ring Shank
tinkerscompendium:td_ringshank:0, Dogbearium Ring Shank
tinkerscompendium:td_ringshank:0, Sinisterium Ring Shank
tinkerscompendium:td_ringshank:0, Orichalcum Ring Shank
tinkerscompendium:td_ringshank:0, Pandorium Ring Shank
tinkerscompendium:td_ringshank:0, Rosegold Ring Shank
tinkerscompendium:td_ringshank:0, Platinum Ring Shank
tinkerscompendium:td_ringshank:0, Gold Ring Shank
tinkerscompendium:td_ringshank:0, Valyriansteel Ring Shank
tinkerscompendium:td_ringshank:0, Froststeel Ring Shank
tinkerscompendium:td_ringshank:0, Mithril Ring Shank
tinkerscompendium:td_ringshank:0, Emerald Ring Shank
tinkerscompendium:td_ringshank:0, Wyvern Ring Shank
tinkerscompendium:td_ringshank:0, Awakened Ring Shank
tinkerscompendium:td_ringshank:0, Chaotic Ring Shank
tinkerscompendium:td_setting:0, Магический лист Ring Setting
tinkerscompendium:td_setting:0, Пламя Ring Setting
tinkerscompendium:td_setting:0, Королевский металл Ring Setting
tinkerscompendium:td_setting:0, Деревянн. Ring Setting
tinkerscompendium:td_setting:0, Каменн. Ring Setting
tinkerscompendium:td_setting:0, Кремнев. Ring Setting
tinkerscompendium:td_setting:0, Кактусов. Ring Setting
tinkerscompendium:td_setting:0, Костян. Ring Setting
tinkerscompendium:td_setting:0, Обсидианов. Ring Setting
tinkerscompendium:td_setting:0, Призмаринов. Ring Setting
tinkerscompendium:td_setting:0, Эндеровск. Ring Setting
tinkerscompendium:td_setting:0, Бумажн. Ring Setting
tinkerscompendium:td_setting:0, Губочн. Ring Setting
tinkerscompendium:td_setting:0, Огнедерев. Ring Setting
tinkerscompendium:td_setting:0, Железн. Ring Setting
tinkerscompendium:td_setting:0, Свиностальн. Ring Setting
tinkerscompendium:td_setting:0, Слизестальн. Ring Setting
tinkerscompendium:td_setting:0, Слизнев. Ring Setting
tinkerscompendium:td_setting:0, Синеслизнев. Ring Setting
tinkerscompendium:td_setting:0, Огнеслизнев. Ring Setting
tinkerscompendium:td_setting:0, Адокаменн. Ring Setting
tinkerscompendium:td_setting:0, Кобальтов. Ring Setting
tinkerscompendium:td_setting:0, Ардитов. Ring Setting
tinkerscompendium:td_setting:0, Маньюлинов. Ring Setting
tinkerscompendium:td_setting:0, Медн. Ring Setting
tinkerscompendium:td_setting:0, Бронзов. Ring Setting
tinkerscompendium:td_setting:0, Свинцов. Ring Setting
tinkerscompendium:td_setting:0, Серебрян. Ring Setting
tinkerscompendium:td_setting:0, Электрумов. Ring Setting
tinkerscompendium:td_setting:0, Стальн. Ring Setting
tinkerscompendium:td_setting:0, Thaumium Ring Setting
tinkerscompendium:td_setting:0, Void Metal Ring Setting
tinkerscompendium:td_setting:0, Alumite Ring Setting
tinkerscompendium:td_setting:0, Nickel Ring Setting
tinkerscompendium:td_setting:0, Invar Ring Setting
tinkerscompendium:td_setting:0, Iridium Ring Setting
tinkerscompendium:td_setting:0, Certus Quartz Ring Setting
tinkerscompendium:td_setting:0, Fluix Crystal Ring Setting
tinkerscompendium:td_setting:0, Tiberium Ring Setting
tinkerscompendium:td_setting:0, Aurorium Ring Setting
tinkerscompendium:td_setting:0, Prometheum Ring Setting
tinkerscompendium:td_setting:0, Duranite Ring Setting
tinkerscompendium:td_setting:0, Valyrium Ring Setting
tinkerscompendium:td_setting:0, Vibranium Ring Setting
tinkerscompendium:td_setting:0, Terrax Ring Setting
tinkerscompendium:td_setting:0, Palladium Ring Setting
tinkerscompendium:td_setting:0, Uru Ring Setting
tinkerscompendium:td_setting:0, Eezo Ring Setting
tinkerscompendium:td_setting:0, Basalt Ring Setting
tinkerscompendium:td_setting:0, Triberium Ring Setting
tinkerscompendium:td_setting:0, Fractum Ring Setting
tinkerscompendium:td_setting:0, Violium Ring Setting
tinkerscompendium:td_setting:0, Proxii Ring Setting
tinkerscompendium:td_setting:0, Tritonite Ring Setting
tinkerscompendium:td_setting:0, Ignitz Ring Setting
tinkerscompendium:td_setting:0, Imperomite Ring Setting
tinkerscompendium:td_setting:0, Solarium Ring Setting
tinkerscompendium:td_setting:0, Nihilite Ring Setting
tinkerscompendium:td_setting:0, Adamant Ring Setting
tinkerscompendium:td_setting:0, Dyonite Ring Setting
tinkerscompendium:td_setting:0, Nucleum Ring Setting
tinkerscompendium:td_setting:0, Lumix Ring Setting
tinkerscompendium:td_setting:0, Seismum Ring Setting
tinkerscompendium:td_setting:0, Astrium Ring Setting
tinkerscompendium:td_setting:0, Niob Ring Setting
tinkerscompendium:td_setting:0, Yrdeen Ring Setting
tinkerscompendium:td_setting:0, Meteorite Ring Setting
tinkerscompendium:td_setting:0, Obsidiorite Ring Setting
tinkerscompendium:td_setting:0, Aeonsteel Ring Setting
tinkerscompendium:td_setting:0, Queensgold Ring Setting
tinkerscompendium:td_setting:0, Dogbearium Ring Setting
tinkerscompendium:td_setting:0, Sinisterium Ring Setting
tinkerscompendium:td_setting:0, Orichalcum Ring Setting
tinkerscompendium:td_setting:0, Pandorium Ring Setting
tinkerscompendium:td_setting:0, Rosegold Ring Setting
tinkerscompendium:td_setting:0, Platinum Ring Setting
tinkerscompendium:td_setting:0, Gold Ring Setting
tinkerscompendium:td_setting:0, Valyriansteel Ring Setting
tinkerscompendium:td_setting:0, Froststeel Ring Setting
tinkerscompendium:td_setting:0, Mithril Ring Setting
tinkerscompendium:td_setting:0, Emerald Ring Setting
tinkerscompendium:td_setting:0, Wyvern Ring Setting
tinkerscompendium:td_setting:0, Awakened Ring Setting
tinkerscompendium:td_setting:0, Chaotic Ring Setting
tinkerscompendium:td_filigree:0, Магический лист Filigree
tinkerscompendium:td_filigree:0, Пламя Filigree
tinkerscompendium:td_filigree:0, Королевский металл Filigree
tinkerscompendium:td_filigree:0, Деревянн. Filigree
tinkerscompendium:td_filigree:0, Каменн. Filigree
tinkerscompendium:td_filigree:0, Кремнев. Filigree
tinkerscompendium:td_filigree:0, Кактусов. Filigree
tinkerscompendium:td_filigree:0, Костян. Filigree
tinkerscompendium:td_filigree:0, Обсидианов. Filigree
tinkerscompendium:td_filigree:0, Призмаринов. Filigree
tinkerscompendium:td_filigree:0, Эндеровск. Filigree
tinkerscompendium:td_filigree:0, Бумажн. Filigree
tinkerscompendium:td_filigree:0, Губочн. Filigree
tinkerscompendium:td_filigree:0, Огнедерев. Filigree
tinkerscompendium:td_filigree:0, Железн. Filigree
tinkerscompendium:td_filigree:0, Свиностальн. Filigree
tinkerscompendium:td_filigree:0, Слизестальн. Filigree
tinkerscompendium:td_filigree:0, Слизнев. Filigree
tinkerscompendium:td_filigree:0, Синеслизнев. Filigree
tinkerscompendium:td_filigree:0, Огнеслизнев. Filigree
tinkerscompendium:td_filigree:0, Адокаменн. Filigree
tinkerscompendium:td_filigree:0, Кобальтов. Filigree
tinkerscompendium:td_filigree:0, Ардитов. Filigree
tinkerscompendium:td_filigree:0, Маньюлинов. Filigree
tinkerscompendium:td_filigree:0, Медн. Filigree
tinkerscompendium:td_filigree:0, Бронзов. Filigree
tinkerscompendium:td_filigree:0, Свинцов. Filigree
tinkerscompendium:td_filigree:0, Серебрян. Filigree
tinkerscompendium:td_filigree:0, Электрумов. Filigree
tinkerscompendium:td_filigree:0, Стальн. Filigree
tinkerscompendium:td_filigree:0, Thaumium Filigree
tinkerscompendium:td_filigree:0, Void Metal Filigree
tinkerscompendium:td_filigree:0, Alumite Filigree
tinkerscompendium:td_filigree:0, Nickel Filigree
tinkerscompendium:td_filigree:0, Invar Filigree
tinkerscompendium:td_filigree:0, Iridium Filigree
tinkerscompendium:td_filigree:0, Certus Quartz Filigree
tinkerscompendium:td_filigree:0, Fluix Crystal Filigree
tinkerscompendium:td_filigree:0, Tiberium Filigree
tinkerscompendium:td_filigree:0, Aurorium Filigree
tinkerscompendium:td_filigree:0, Prometheum Filigree
tinkerscompendium:td_filigree:0, Duranite Filigree
tinkerscompendium:td_filigree:0, Valyrium Filigree
tinkerscompendium:td_filigree:0, Vibranium Filigree
tinkerscompendium:td_filigree:0, Terrax Filigree
tinkerscompendium:td_filigree:0, Palladium Filigree
tinkerscompendium:td_filigree:0, Uru Filigree
tinkerscompendium:td_filigree:0, Eezo Filigree
tinkerscompendium:td_filigree:0, Basalt Filigree
tinkerscompendium:td_filigree:0, Triberium Filigree
tinkerscompendium:td_filigree:0, Fractum Filigree
tinkerscompendium:td_filigree:0, Violium Filigree
tinkerscompendium:td_filigree:0, Proxii Filigree
tinkerscompendium:td_filigree:0, Tritonite Filigree
tinkerscompendium:td_filigree:0, Ignitz Filigree
tinkerscompendium:td_filigree:0, Imperomite Filigree
tinkerscompendium:td_filigree:0, Solarium Filigree
tinkerscompendium:td_filigree:0, Nihilite Filigree
tinkerscompendium:td_filigree:0, Adamant Filigree
tinkerscompendium:td_filigree:0, Dyonite Filigree
tinkerscompendium:td_filigree:0, Nucleum Filigree
tinkerscompendium:td_filigree:0, Lumix Filigree
tinkerscompendium:td_filigree:0, Seismum Filigree
tinkerscompendium:td_filigree:0, Astrium Filigree
tinkerscompendium:td_filigree:0, Niob Filigree
tinkerscompendium:td_filigree:0, Yrdeen Filigree
tinkerscompendium:td_filigree:0, Meteorite Filigree
tinkerscompendium:td_filigree:0, Obsidiorite Filigree
tinkerscompendium:td_filigree:0, Aeonsteel Filigree
tinkerscompendium:td_filigree:0, Queensgold Filigree
tinkerscompendium:td_filigree:0, Dogbearium Filigree
tinkerscompendium:td_filigree:0, Sinisterium Filigree
tinkerscompendium:td_filigree:0, Orichalcum Filigree
tinkerscompendium:td_filigree:0, Pandorium Filigree
tinkerscompendium:td_filigree:0, Rosegold Filigree
tinkerscompendium:td_filigree:0, Platinum Filigree
tinkerscompendium:td_filigree:0, Gold Filigree
tinkerscompendium:td_filigree:0, Valyriansteel Filigree
tinkerscompendium:td_filigree:0, Froststeel Filigree
tinkerscompendium:td_filigree:0, Mithril Filigree
tinkerscompendium:td_filigree:0, Emerald Filigree
tinkerscompendium:td_filigree:0, Wyvern Filigree
tinkerscompendium:td_filigree:0, Awakened Filigree
tinkerscompendium:td_filigree:0, Chaotic Filigree
tinkerscompendium:ingot_aeonsteel, Aeonsteel Ingot
tinkerscompendium:nugget_aeonsteel, Aeonsteel Nugget
tinkerscompendium:block_aeonsteel, Aeonsteel Block
tinkerscompendium:dust_aeonsteel, Aeonsteel Dust
tinkerscompendium:grain_aeonsteel, Aeonsteel Grains
tinkerscompendium:plate_aeonsteel, Aeonsteel Plate
tinkerscompendium:coin_aeonsteel, Aeonsteel Coin
tinkerscompendium:gear_aeonsteel, Aeonsteel Gear
tinkerscompendium:rod_aeonsteel, Aeonsteel Rod
tinkerscompendium:coil_aeonsteel, item.coil_aeonsteel.name
tinkerscompendium:spring_aeonsteel, item.spring_aeonsteel.name
tinkerscompendium:casing_aeonsteel, item.casing_aeonsteel.name
tinkerscompendium:wire_aeonsteel, item.wire_aeonsteel.name
tinkerscompendium:stake_aeonsteel, Aeonsteel Stake
tinkerscompendium:bars_aeonsteel, Aeonsteel Bars
tinkerscompendium:door_aeonsteel, Aeonsteel Door
tinkerscompendium:trapdoor_aeonsteel, Aeonsteel Trapdoor
tinkerscompendium:ingot_queensgold, Queensgold Ingot
tinkerscompendium:nugget_queensgold, Queensgold Nugget
tinkerscompendium:block_queensgold, Queensgold Block
tinkerscompendium:dust_queensgold, Queensgold Dust
tinkerscompendium:grain_queensgold, Queensgold Grains
tinkerscompendium:plate_queensgold, Queensgold Plate
tinkerscompendium:coin_queensgold, Queensgold Coin
tinkerscompendium:gear_queensgold, Queensgold Gear
tinkerscompendium:rod_queensgold, Queensgold Rod
tinkerscompendium:coil_queensgold, item.coil_queensgold.name
tinkerscompendium:spring_queensgold, item.spring_queensgold.name
tinkerscompendium:casing_queensgold, item.casing_queensgold.name
tinkerscompendium:wire_queensgold, item.wire_queensgold.name
tinkerscompendium:stake_queensgold, Queensgold Stake
tinkerscompendium:bars_queensgold, Queensgold Bars
tinkerscompendium:door_queensgold, Queensgold Door
tinkerscompendium:trapdoor_queensgold, Queensgold Trapdoor
tinkerscompendium:ingot_dogbearium, Dogbearium Ingot
tinkerscompendium:nugget_dogbearium, Dogbearium Nugget
tinkerscompendium:block_dogbearium, Dogbearium Block
tinkerscompendium:dust_dogbearium, Dogbearium Dust
tinkerscompendium:grain_dogbearium, Dogbearium Grains
tinkerscompendium:plate_dogbearium, Dogbearium Plate
tinkerscompendium:coin_dogbearium, Dogbearium Coin
tinkerscompendium:gear_dogbearium, Dogbearium Gear
tinkerscompendium:rod_dogbearium, Dogbearium Rod
tinkerscompendium:coil_dogbearium, item.coil_dogbearium.name
tinkerscompendium:spring_dogbearium, item.spring_dogbearium.name
tinkerscompendium:casing_dogbearium, item.casing_dogbearium.name
tinkerscompendium:wire_dogbearium, item.wire_dogbearium.name
tinkerscompendium:stake_dogbearium, Dogbearium Stake
tinkerscompendium:bars_dogbearium, Dogbearium Bars
tinkerscompendium:door_dogbearium, Dogbearium Door
tinkerscompendium:trapdoor_dogbearium, Dogbearium Trapdoor
tinkerscompendium:ingot_sinisterium, Sinisterium Ingot
tinkerscompendium:nugget_sinisterium, Sinisterium Nugget
tinkerscompendium:block_sinisterium, Sinisterium Block
tinkerscompendium:dust_sinisterium, Sinisterium Dust
tinkerscompendium:grain_sinisterium, Sinisterium Grains
tinkerscompendium:plate_sinisterium, Sinisterium Plate
tinkerscompendium:coin_sinisterium, Sinisterium Coin
tinkerscompendium:gear_sinisterium, Sinisterium Gear
tinkerscompendium:rod_sinisterium, Sinisterium Rod
tinkerscompendium:coil_sinisterium, item.coil_sinisterium.name
tinkerscompendium:spring_sinisterium, item.spring_sinisterium.name
tinkerscompendium:casing_sinisterium, item.casing_sinisterium.name
tinkerscompendium:wire_sinisterium, item.wire_sinisterium.name
tinkerscompendium:stake_sinisterium, Sinisterium Stake
tinkerscompendium:bars_sinisterium, Sinisterium Bars
tinkerscompendium:door_sinisterium, Sinisterium Door
tinkerscompendium:trapdoor_sinisterium, Sinisterium Trapdoor
tinkerscompendium:ingot_orichalcum, Orichalcum Ingot
tinkerscompendium:nugget_orichalcum, Orichalcum Nugget
tinkerscompendium:block_orichalcum, Orichalcum Block
tinkerscompendium:dust_orichalcum, Orichalcum Dust
tinkerscompendium:grain_orichalcum, Orichalcum Grains
tinkerscompendium:plate_orichalcum, Orichalcum Plate
