Mod:Item:MetaData, Localized Name
divinerpg:halite_leggings, Халитовые поножи
divinerpg:halite_boots, Халитовые ботинки
divinerpg:eternal_archer_crystal, Кристалл Вечного лучника
divinerpg:karot_crystal, Кристалл Карота
divinerpg:reyvor_crystal, Кристалл Рейвора
divinerpg:soul_fiend_crystal, Кристалл Демона душ
divinerpg:twilight_demon_crystal, Кристалл Сумеречного демона
divinerpg:vamacheron_crystal, Кристалл Вамашерона
divinerpg:densos_crystal, Кристалл Денсоса
divinerpg:twilight_clock, Сумеречные часы
divinerpg:eden_arrow, Стрела Эдема
divinerpg:fury_arrow, Яростная стрела
divinerpg:wildwood_arrow, Стрела Дикого леса
divinerpg:base_spawn_crystal, Кристалл основания спаунера
divinerpg:eden_sparkles, Блёстки Эдема
divinerpg:arcanite_blade, Клинок Арканы
divinerpg:arcanium_saber, Сабля Арканы
divinerpg:ender_scepter, Скипетр края
divinerpg:livicia_sword, Меч Ливиции
divinerpg:storm_sword, Меч бури
divinerpg:shadow_saber, Теневая сабля
divinerpg:arcanite_blaster, Аркановый взрыватель
divinerpg:captains_sparkler, Меч капитана
divinerpg:firefly, Светлячок
divinerpg:generals_staff, Жезл генерала
divinerpg:la_vekor, ЛаВекор
divinerpg:meriks_missile, Массив Мерика
divinerpg:meteor_mash, Метеоритное месиво
divinerpg:starlight, Звездный свет
divinerpg:staff_of_starlight, Посох звездного света
divinerpg:grenade, Граната
divinerpg:arcanium_attractor, Аттрактор Арканы
divinerpg:arcanium_reflector, Отражатель Арканы
divinerpg:divine_accumulator, Божественная накопитель
divinerpg:ghostbane, Проклятый призрак
divinerpg:orb_of_light, Сфера света
divinerpg:staff_of_enrichment, Посох обогащения
divinerpg:korma_helmet, Шлем Кормы
divinerpg:korma_chestplate, Кираса Кормы
divinerpg:korma_leggings, Поножи Кормы
divinerpg:korma_boots, Ботинки Кормы
divinerpg:vemos_helmet, Шлем Вемоса
divinerpg:vemos_chestplate, Кираса Вемоса
divinerpg:vemos_leggings, Поножи Вемоса
divinerpg:vemos_boots, Ботинки Вемоса
divinerpg:wizards_book, Книга Мастеров
divinerpg:fyracryx_egg, Яйцо призыва Фиракрикса
divinerpg:paratiku_egg, Яйцо призыва Паратику
divinerpg:seimer_egg, Яйцо призыва Сеймера
divinerpg:golem_of_rejuvenation_egg, Яйцо призыва Голема
divinerpg:aquamarine, Аквамарин
divinerpg:firestock, Файрсток
divinerpg:lamona, Ламона
divinerpg:marsine, Марсин
divinerpg:pinfly, Пинфлай
divinerpg:veilo, Вейло
divinerpg:hitchak, Хитчак
divinerpg:ancient_key, Древний ключ
divinerpg:degraded_key, Ржавый ключ
divinerpg:soul_key, Ключ душ
divinerpg:sludge_key, Осадочный ключ
divinerpg:weak_arcana_potion, Слабое зелье Арканы
divinerpg:strong_arcana_potion, Сильное зелье Арканы
divinerpg:arcanium, Арканиум
divinerpg:charged_collector, Заряженный коллектор
divinerpg:collector, Коллектор
divinerpg:dungeon_tokens, Подземельные монеты
divinerpg:aquamarine_seeds, Семена аквамарина
divinerpg:eucalyptus_root_seeds, Семена корня эвкалипта
divinerpg:firestock_seeds, Семена Файрстока
divinerpg:hitchak_seeds, Семена Хитчака
divinerpg:lamona_seeds, Семена Ламона
divinerpg:marsine_seeds, Семена Марсина
divinerpg:moonbulb_seeds, Семена лунной луковицы
divinerpg:pinfly_seeds, Семена Пинфлайа
divinerpg:pink_glowbone_seeds, Семена розовой светокости
divinerpg:purple_glowbone_seeds, Семена фиолетовой светокости
divinerpg:sky_plant_seeds, Семена небесного растения
divinerpg:tomato_seeds, Семена томата
divinerpg:veilo_seeds, Семена Вейло
divinerpg:white_mushroom_seeds, Семена белых грибов
divinerpg:dirty_pearls, Грязный жемчуг
divinerpg:clean_pearls, Очищенный жемчуг
divinerpg:polished_pearls, Полированный жемчуг
divinerpg:shiny_pearls, Сверкающий жемчуг
divinerpg:teaker_lump, Глыба Тикера
divinerpg:amthirmis_lump, Глыба Амчирмиса
divinerpg:darven_lump, Глыба Дарвена
divinerpg:cermile_lump, Глыба Сермила
divinerpg:pardimal_lump, Глыба Пардимала
divinerpg:quadrotic_lump, Глыба Квадротика
divinerpg:karos_lump, Глыба Кароса
divinerpg:heliosis_lump, Глыба Гелиосиса
divinerpg:arksiane_lump, Глыба Аксиана
divinerpg:backsword_template, Шаблон палаша
divinerpg:bow_template, Шаблон лука
divinerpg:cannon_template, Шаблон пушки
divinerpg:claw_template, Шаблон когтя
divinerpg:disk_template, Шаблон диска
divinerpg:hammer_template, Шаблон молота
divinerpg:staff_template, Шаблон посоха
divinerpg:degraded_template, Деградировавший шаблон
divinerpg:finished_template, Готовый шаблон
divinerpg:glistening_template, Блестящий шаблон
divinerpg:demonized_template, Демонический шаблон
divinerpg:tormented_template, Мучительный шаблон
divinerpg:dream_carrot, Морковь мечты
divinerpg:dream_melon, Арбуз мечты
divinerpg:dream_pie, Пирог мечты
divinerpg:dream_cake, Торт мечты
divinerpg:dream_sweets, Конфетки мечты
divinerpg:dream_sours, Кислинка мечты
divinerpg:honeysuckle, Жимолость
divinerpg:honeychunk, Кусочек мёда
divinerpg:dream_flint, Огниво сновидений
divinerpg:moon_clock, Лунные часы
divinerpg:teaker_backsword, Палаш Тикера
divinerpg:amthirmis_backsword, Палаш Амзирмиса
divinerpg:darven_backsword, Палаш Дарвена
divinerpg:cermile_backsword, Палаш Сермила
divinerpg:pardimal_backsword, Палаш Пардимала
divinerpg:quadrotic_warsword, Палаш Квадротика
divinerpg:karos_warsword, Палаш Кароса
divinerpg:heliosis_wrathsword, Палаш Хелиосиса
divinerpg:arksiane_wrathsword, Палаш Арксиана
divinerpg:teaker_bow, Лук Тикера
divinerpg:amthirmis_bow, Лук Амзирмиса
divinerpg:darven_bow, Лук Дарвена
divinerpg:cermile_bow, Лук Сермила
divinerpg:pardimal_bow, Лук Пардимала
divinerpg:quadrotic_warbow, Боевой лук Квадротика
divinerpg:karos_warbow, Боевой лук Кароса
divinerpg:heliosis_wrathbow, Яростный лук Хелиосиса
divinerpg:arksiane_wrathbow, Яростный лук Арксиана
divinerpg:everfright, Всепугающий
divinerpg:teaker_cannon, Пушка Тикера
divinerpg:amthirmis_cannon, Пушка Амзирмиса
divinerpg:darven_cannon, Пушка Дарвена
divinerpg:cermile_cannon, Пушка Сермила
divinerpg:pardimal_cannon, Пушка Пардимала
divinerpg:quadrotic_warcannon, Боевая пушка Квадротика
divinerpg:karos_warcannon, Боевая пушка Кароса
divinerpg:heliosis_wrathcannon, Яростная пушка Хелиосиса
divinerpg:arksiane_wrathcannon, Яростная пушка Арксиана
divinerpg:eversight, Массовозрелищный
divinerpg:teaker_claw, Коготь Тикера
divinerpg:amthirmis_claw, Коготь Амзирмиса
divinerpg:darven_claw, Коготь Дарвена
divinerpg:cermile_claw, Коготь Сермила
divinerpg:pardimal_claw, Коготь Пардимала
divinerpg:quadrotic_warclaw, Коготь Квадротика
divinerpg:karos_warclaw, Коготь Кароса
divinerpg:heliosis_wrathclaw, Коготь Хелиосиса
divinerpg:arksiane_wrathclaw, Коготь Арксиана
divinerpg:everbright, Всесветный
divinerpg:teaker_disk, Диск Тикера
divinerpg:amthirmis_disk, Диск Амчирмиса
divinerpg:darven_disk, Диск Дарвена
divinerpg:cermile_disk, Диск Цермайла
divinerpg:pardimal_disk, Диск Пардимала
divinerpg:quadrotic_wardisk, Диск Квадротика
divinerpg:karos_wardisk, Диск Кароса
divinerpg:heliosis_wrathdisk, Диск Гелиосиса
divinerpg:arksiane_wrathdisk, Диск Аксиана
divinerpg:teaker_hammer, Молот Тикера
divinerpg:amthirmis_hammer, Молот Амзирмиса
divinerpg:darven_hammer, Молот Дарвена
divinerpg:cermile_hammer, Молот Сермила
divinerpg:pardimal_hammer, Молот Пардимала
divinerpg:quadrotic_warhammer, Молот Квадротика
divinerpg:karos_warhammer, Молот Кароса
divinerpg:heliosis_wrathhammer, Молот Хелиосиса
divinerpg:arksiane_wrathhammer, Молот Арксиана
divinerpg:everlight, Молниеносный
divinerpg:karos_rockmaul, Маул Кароса
divinerpg:teaker_staff, Посох Тикера
divinerpg:amthirmis_staff, Посох Амчирмиса
divinerpg:darven_staff, Посох Дарвена
divinerpg:cermile_staff, Посох Цермайла
divinerpg:pardimal_staff, Посох Пардимала
divinerpg:quadrotic_warstaff, Посох Квадротика
divinerpg:karos_warstaff, Посох Кароса
divinerpg:heliosis_wrathstaff, Посох Гелиосиса
divinerpg:arksiane_wrathstaff, Посох Аксиана
divinerpg:evernight, Всенощный
divinerpg:teaker_arrow, Стрела Тикера
divinerpg:darven_arrow, Стрела Дарвена
divinerpg:pardimal_arrow, item.pardimal_arrow.name
divinerpg:karos_arrow, item.karos_arrow.name
divinerpg:ever_arrow, Общая стрела
divinerpg:degraded_helmet, Попранный шлем
divinerpg:degraded_hood, Попранный капюшон
divinerpg:degraded_mask, Попранная маска
divinerpg:degraded_chestplate, Попранная кираса
divinerpg:degraded_leggings, Попранные поножи
divinerpg:degraded_boots, Попранные ботинки
divinerpg:finished_helmet, Законченный шлем
divinerpg:finished_hood, Законченный капюшон
divinerpg:finished_mask, Законченная маска
divinerpg:finished_chestplate, Законченная кираса
divinerpg:finished_leggings, Законченные поножи
divinerpg:finished_boots, Законченные ботинки
divinerpg:glistening_helmet, Сверкающий шлем
divinerpg:glistening_hood, Сверкающий капюшон
divinerpg:glistening_mask, Сверкающая маска
divinerpg:glistening_chestplate, Сверкающая кираса
divinerpg:glistening_leggings, Сверкающие поножи
divinerpg:glistening_boots, Сверкающие ботинки
divinerpg:demonized_helmet, Демонический шлем
divinerpg:demonized_hood, Демонический капюшон
divinerpg:demonized_mask, Демоническая маска
divinerpg:demonized_chestplate, Демоническая кираса
divinerpg:demonized_leggings, Демонические поножи
